'sample interval','MLII','V5'
24498,-0.4,-0.17
24499,-0.41,-0.165
24500,-0.38,-0.16
24501,-0.365,-0.165
24502,-0.37,-0.185
24503,-0.375,-0.175
24504,-0.38,-0.16
24505,-0.35,-0.14
24506,-0.34,-0.14
24507,-0.34,-0.14
24508,-0.33,-0.14
24509,-0.33,-0.14
24510,-0.33,-0.13
24511,-0.32,-0.11
24512,-0.32,-0.1
24513,-0.325,-0.115
24514,-0.34,-0.125
24515,-0.34,-0.125
24516,-0.315,-0.105
24517,-0.295,-0.095
24518,-0.25,-0.095
24519,-0.205,-0.095
24520,-0.175,-0.115
24521,-0.195,-0.115
24522,-0.215,-0.11
24523,-0.215,-0.12
24524,-0.215,-0.115
24525,-0.215,-0.14
24526,-0.22,-0.14
24527,-0.235,-0.145
24528,-0.25,-0.135
24529,-0.25,-0.135
24530,-0.25,-0.135
24531,-0.245,-0.145
24532,-0.25,-0.145
24533,-0.265,-0.15
24534,-0.285,-0.135
24535,-0.295,-0.15
24536,-0.305,-0.155
24537,-0.31,-0.165
24538,-0.345,-0.165
24539,-0.37,-0.175
24540,-0.375,-0.16
24541,-0.365,-0.17
24542,-0.355,-0.16
24543,-0.35,-0.16
24544,-0.35,-0.155
24545,-0.36,-0.165
24546,-0.38,-0.17
24547,-0.37,-0.17
24548,-0.36,-0.155
24549,-0.36,-0.14
24550,-0.365,-0.13
24551,-0.375,-0.145
24552,-0.39,-0.145
24553,-0.39,-0.135
24554,-0.365,-0.12
24555,-0.355,-0.105
24556,-0.36,-0.125
24557,-0.38,-0.14
24558,-0.38,-0.12
24559,-0.38,-0.11
24560,-0.385,-0.11
24561,-0.395,-0.115
24562,-0.41,-0.115
24563,-0.445,-0.135
24564,-0.44,-0.145
24565,-0.365,-0.135
24566,-0.175,-0.125
24567,0.08,-0.125
24568,0.35,-0.125
24569,0.655,-0.145
24570,0.975,-0.17
24571,1.21,-0.19
24572,1.22,-0.21
24573,0.995,-0.235
24574,0.67,-0.26
24575,0.335,-0.27
24576,0.045,-0.24
24577,-0.105,-0.185
24578,-0.125,-0.145
24579,-0.165,-0.14
24580,-0.22,-0.145
24581,-0.24,-0.175
24582,-0.27,-0.185
24583,-0.295,-0.175
24584,-0.33,-0.155
24585,-0.36,-0.145
24586,-0.385,-0.175
24587,-0.4,-0.18
24588,-0.405,-0.175
24589,-0.405,-0.17
24590,-0.41,-0.145
24591,-0.425,-0.155
24592,-0.45,-0.145
24593,-0.48,-0.16
24594,-0.485,-0.155
24595,-0.465,-0.135
24596,-0.45,-0.115
24597,-0.445,-0.125
24598,-0.435,-0.125
24599,-0.435,-0.135
24600,-0.445,-0.135
24601,-0.44,-0.125
24602,-0.44,-0.115
24603,-0.46,-0.105
24604,-0.465,-0.115
24605,-0.475,-0.125
24606,-0.475,-0.13
24607,-0.47,-0.145
24608,-0.45,-0.14
24609,-0.45,-0.12
24610,-0.45,-0.135
24611,-0.45,-0.155
24612,-0.45,-0.155
24613,-0.435,-0.14
24614,-0.43,-0.145
24615,-0.445,-0.13
24616,-0.455,-0.145
24617,-0.465,-0.15
24618,-0.475,-0.155
24619,-0.465,-0.145
24620,-0.455,-0.145
24621,-0.46,-0.125
24622,-0.455,-0.135
24623,-0.475,-0.155
24624,-0.475,-0.16
24625,-0.47,-0.175
24626,-0.45,-0.16
24627,-0.435,-0.155
24628,-0.44,-0.175
24629,-0.44,-0.175
24630,-0.455,-0.17
24631,-0.45,-0.17
24632,-0.44,-0.165
24633,-0.415,-0.175
24634,-0.43,-0.18
24635,-0.44,-0.175
24636,-0.445,-0.16
24637,-0.435,-0.165
24638,-0.425,-0.15
24639,-0.42,-0.14
24640,-0.415,-0.135
24641,-0.425,-0.135
24642,-0.425,-0.14
24643,-0.42,-0.135
24644,-0.41,-0.13
24645,-0.405,-0.12
24646,-0.405,-0.12
24647,-0.405,-0.13
24648,-0.405,-0.135
24649,-0.395,-0.125
24650,-0.38,-0.115
24651,-0.37,-0.11
24652,-0.36,-0.115
24653,-0.37,-0.135
24654,-0.37,-0.13
24655,-0.355,-0.13
24656,-0.33,-0.13
24657,-0.315,-0.135
24658,-0.32,-0.145
24659,-0.32,-0.14
24660,-0.325,-0.145
24661,-0.31,-0.135
24662,-0.295,-0.15
24663,-0.29,-0.145
24664,-0.285,-0.155
24665,-0.285,-0.15
24666,-0.29,-0.14
24667,-0.275,-0.135
24668,-0.255,-0.16
24669,-0.24,-0.155
24670,-0.22,-0.17
24671,-0.215,-0.185
24672,-0.215,-0.16
24673,-0.19,-0.17
24674,-0.175,-0.175
24675,-0.175,-0.18
24676,-0.195,-0.185
24677,-0.2,-0.19
24678,-0.195,-0.185
24679,-0.155,-0.17
24680,-0.13,-0.17
24681,-0.12,-0.16
24682,-0.11,-0.18
24683,-0.11,-0.165
24684,-0.11,-0.16
24685,-0.105,-0.14
24686,-0.125,-0.14
24687,-0.145,-0.14
24688,-0.16,-0.145
24689,-0.18,-0.14
24690,-0.185,-0.125
24691,-0.185,-0.12
24692,-0.175,-0.105
24693,-0.165,-0.13
24694,-0.17,-0.135
24695,-0.205,-0.135
24696,-0.245,-0.115
24697,-0.26,-0.115
24698,-0.27,-0.12
24699,-0.27,-0.13
24700,-0.28,-0.14
24701,-0.285,-0.135
24702,-0.3,-0.135
24703,-0.295,-0.125
24704,-0.3,-0.125
24705,-0.3,-0.13
24706,-0.315,-0.135
24707,-0.32,-0.15
24708,-0.33,-0.135
24709,-0.305,-0.115
24710,-0.3,-0.11
24711,-0.32,-0.13
24712,-0.32,-0.14
24713,-0.315,-0.16
24714,-0.33,-0.14
24715,-0.32,-0.13
24716,-0.31,-0.135
24717,-0.32,-0.16
24718,-0.33,-0.16
24719,-0.34,-0.175
24720,-0.335,-0.165
24721,-0.33,-0.15
24722,-0.315,-0.14
24723,-0.31,-0.155
24724,-0.31,-0.165
24725,-0.33,-0.16
24726,-0.335,-0.145
24727,-0.325,-0.12
24728,-0.32,-0.12
24729,-0.305,-0.125
24730,-0.33,-0.125
24731,-0.33,-0.12
24732,-0.33,-0.105
24733,-0.315,-0.095
24734,-0.295,-0.085
24735,-0.29,-0.105
24736,-0.3,-0.115
24737,-0.3,-0.125
24738,-0.325,-0.1
24739,-0.3,-0.09
24740,-0.295,-0.095
24741,-0.285,-0.1
24742,-0.3,-0.12
24743,-0.305,-0.125
24744,-0.295,-0.11
24745,-0.295,-0.105
24746,-0.28,-0.11
24747,-0.265,-0.115
24748,-0.275,-0.13
24749,-0.3,-0.13
24750,-0.305,-0.115
24751,-0.315,-0.11
24752,-0.315,-0.095
24753,-0.3,-0.12
24754,-0.31,-0.135
24755,-0.305,-0.145
24756,-0.29,-0.14
24757,-0.28,-0.12
24758,-0.265,-0.12
24759,-0.295,-0.13
24760,-0.285,-0.16
24761,-0.31,-0.17
24762,-0.29,-0.17
24763,-0.275,-0.145
24764,-0.27,-0.13
24765,-0.275,-0.145
24766,-0.27,-0.15
24767,-0.28,-0.165
24768,-0.31,-0.16
24769,-0.3,-0.145
24770,-0.29,-0.125
24771,-0.295,-0.13
24772,-0.28,-0.14
24773,-0.29,-0.145
24774,-0.295,-0.14
24775,-0.28,-0.105
24776,-0.265,-0.085
24777,-0.27,-0.09
24778,-0.295,-0.1
24779,-0.305,-0.11
24780,-0.31,-0.115
24781,-0.305,-0.1
24782,-0.28,-0.08
24783,-0.285,-0.08
24784,-0.29,-0.1
24785,-0.295,-0.11
24786,-0.3,-0.115
24787,-0.295,-0.08
24788,-0.29,-0.095
24789,-0.28,-0.105
24790,-0.27,-0.12
24791,-0.28,-0.125
24792,-0.285,-0.13
24793,-0.28,-0.12
24794,-0.27,-0.105
24795,-0.285,-0.11
24796,-0.295,-0.115
24797,-0.295,-0.125
24798,-0.3,-0.14
24799,-0.295,-0.115
24800,-0.285,-0.1
24801,-0.28,-0.11
24802,-0.285,-0.13
24803,-0.29,-0.15
24804,-0.29,-0.16
24805,-0.275,-0.15
24806,-0.275,-0.13
24807,-0.27,-0.13
24808,-0.295,-0.14
24809,-0.32,-0.165
24810,-0.33,-0.15
24811,-0.315,-0.145
24812,-0.31,-0.125
24813,-0.3,-0.13
24814,-0.305,-0.14
24815,-0.305,-0.155
24816,-0.305,-0.155
24817,-0.3,-0.13
24818,-0.28,-0.105
24819,-0.28,-0.1
24820,-0.29,-0.105
24821,-0.295,-0.115
24822,-0.31,-0.115
24823,-0.29,-0.1
24824,-0.29,-0.085
24825,-0.275,-0.085
24826,-0.27,-0.09
24827,-0.275,-0.105
24828,-0.285,-0.115
24829,-0.28,-0.09
24830,-0.27,-0.085
24831,-0.265,-0.085
24832,-0.27,-0.1
24833,-0.28,-0.125
24834,-0.275,-0.12
24835,-0.25,-0.11
24836,-0.245,-0.09
24837,-0.26,-0.105
24838,-0.265,-0.11
24839,-0.265,-0.12
24840,-0.25,-0.135
24841,-0.21,-0.12
24842,-0.175,-0.105
24843,-0.145,-0.095
24844,-0.12,-0.105
24845,-0.105,-0.115
24846,-0.115,-0.125
24847,-0.115,-0.125
24848,-0.13,-0.115
24849,-0.12,-0.12
24850,-0.135,-0.15
24851,-0.135,-0.15
24852,-0.165,-0.16
24853,-0.165,-0.15
24854,-0.18,-0.135
24855,-0.185,-0.14
24856,-0.205,-0.14
24857,-0.195,-0.15
24858,-0.21,-0.16
24859,-0.205,-0.16
24860,-0.21,-0.135
24861,-0.225,-0.125
24862,-0.24,-0.13
24863,-0.27,-0.125
24864,-0.29,-0.13
24865,-0.3,-0.12
24866,-0.305,-0.11
24867,-0.305,-0.105
24868,-0.32,-0.095
24869,-0.325,-0.09
24870,-0.335,-0.11
24871,-0.315,-0.1
24872,-0.31,-0.1
24873,-0.315,-0.1
24874,-0.32,-0.09
24875,-0.32,-0.095
24876,-0.34,-0.105
24877,-0.315,-0.1
24878,-0.31,-0.105
24879,-0.31,-0.11
24880,-0.325,-0.115
24881,-0.325,-0.125
24882,-0.335,-0.11
24883,-0.325,-0.125
24884,-0.3,-0.115
24885,-0.3,-0.125
24886,-0.315,-0.115
24887,-0.335,-0.115
24888,-0.335,-0.125
24889,-0.34,-0.115
24890,-0.355,-0.115
24891,-0.38,-0.11
24892,-0.385,-0.11
24893,-0.37,-0.12
24894,-0.3,-0.135
24895,-0.13,-0.13
24896,0.07,-0.12
24897,0.29,-0.13
24898,0.545,-0.15
24899,0.83,-0.16
24900,1.06,-0.18
24901,1.145,-0.22
24902,1.015,-0.255
24903,0.735,-0.285
24904,0.425,-0.275
24905,0.165,-0.26
24906,-0.04,-0.22
24907,-0.145,-0.155
24908,-0.155,-0.125
24909,-0.17,-0.125
24910,-0.185,-0.12
24911,-0.21,-0.12
24912,-0.245,-0.105
24913,-0.28,-0.095
24914,-0.29,-0.085
24915,-0.315,-0.105
24916,-0.345,-0.1
24917,-0.37,-0.11
24918,-0.395,-0.105
24919,-0.435,-0.085
24920,-0.43,-0.08
24921,-0.43,-0.09
24922,-0.42,-0.1
24923,-0.42,-0.1
24924,-0.445,-0.105
24925,-0.44,-0.09
24926,-0.435,-0.1
24927,-0.425,-0.12
24928,-0.43,-0.13
24929,-0.44,-0.14
24930,-0.44,-0.13
24931,-0.43,-0.11
24932,-0.43,-0.09
24933,-0.435,-0.115
24934,-0.44,-0.13
24935,-0.455,-0.135
24936,-0.455,-0.125
24937,-0.445,-0.105
24938,-0.435,-0.11
24939,-0.425,-0.115
24940,-0.42,-0.13
24941,-0.42,-0.145
24942,-0.43,-0.14
24943,-0.44,-0.125
24944,-0.415,-0.11
24945,-0.415,-0.13
24946,-0.43,-0.135
24947,-0.435,-0.145
24948,-0.44,-0.14
24949,-0.435,-0.135
24950,-0.43,-0.125
24951,-0.415,-0.135
24952,-0.42,-0.145
24953,-0.42,-0.155
24954,-0.43,-0.155
24955,-0.42,-0.13
24956,-0.41,-0.105
24957,-0.405,-0.095
24958,-0.41,-0.105
24959,-0.41,-0.115
24960,-0.425,-0.12
24961,-0.41,-0.105
24962,-0.39,-0.07
24963,-0.38,-0.08
24964,-0.385,-0.09
24965,-0.405,-0.115
24966,-0.415,-0.105
24967,-0.415,-0.095
24968,-0.41,-0.075
24969,-0.405,-0.08
24970,-0.4,-0.09
24971,-0.41,-0.11
24972,-0.42,-0.125
24973,-0.41,-0.115
24974,-0.41,-0.1
24975,-0.395,-0.105
24976,-0.395,-0.115
24977,-0.405,-0.125
24978,-0.4,-0.13
24979,-0.39,-0.12
24980,-0.38,-0.11
24981,-0.375,-0.115
24982,-0.375,-0.115
24983,-0.38,-0.115
24984,-0.375,-0.125
24985,-0.37,-0.125
24986,-0.365,-0.12
24987,-0.355,-0.135
24988,-0.35,-0.14
24989,-0.35,-0.145
24990,-0.355,-0.16
24991,-0.35,-0.155
24992,-0.335,-0.155
24993,-0.315,-0.14
24994,-0.305,-0.145
24995,-0.3,-0.15
24996,-0.3,-0.155
24997,-0.28,-0.15
24998,-0.265,-0.15
24999,-0.255,-0.15
25000,-0.265,-0.145
25001,-0.26,-0.14
25002,-0.265,-0.135
25003,-0.27,-0.135
25004,-0.245,-0.115
25005,-0.225,-0.125
25006,-0.235,-0.125
25007,-0.215,-0.115
25008,-0.215,-0.105
25009,-0.205,-0.11
25010,-0.19,-0.105
25011,-0.175,-0.11
25012,-0.175,-0.11
25013,-0.18,-0.12
25014,-0.175,-0.105
25015,-0.17,-0.11
25016,-0.15,-0.115
25017,-0.14,-0.12
25018,-0.145,-0.125
25019,-0.15,-0.14
25020,-0.16,-0.135
25021,-0.15,-0.125
25022,-0.17,-0.125
25023,-0.17,-0.145
25024,-0.175,-0.145
25025,-0.21,-0.145
25026,-0.24,-0.125
25027,-0.25,-0.115
25028,-0.25,-0.11
25029,-0.24,-0.115
25030,-0.245,-0.13
25031,-0.25,-0.13
25032,-0.275,-0.13
25033,-0.26,-0.12
25034,-0.275,-0.125
25035,-0.29,-0.135
25036,-0.305,-0.15
25037,-0.315,-0.145
25038,-0.33,-0.15
25039,-0.32,-0.125
25040,-0.33,-0.12
25041,-0.325,-0.145
25042,-0.305,-0.16
25043,-0.315,-0.155
25044,-0.325,-0.15
25045,-0.325,-0.135
25046,-0.325,-0.125
25047,-0.33,-0.13
25048,-0.32,-0.13
25049,-0.34,-0.14
25050,-0.365,-0.135
25051,-0.35,-0.11
25052,-0.355,-0.08
25053,-0.355,-0.085
25054,-0.35,-0.095
25055,-0.355,-0.11
25056,-0.36,-0.115
25057,-0.355,-0.095
25058,-0.325,-0.07
25059,-0.305,-0.08
25060,-0.32,-0.09
25061,-0.325,-0.095
25062,-0.34,-0.09
25063,-0.34,-0.1
25064,-0.335,-0.08
25065,-0.32,-0.075
25066,-0.33,-0.085
25067,-0.345,-0.105
25068,-0.345,-0.11
25069,-0.33,-0.11
25070,-0.31,-0.1
25071,-0.315,-0.09
25072,-0.325,-0.105
25073,-0.335,-0.1
25074,-0.345,-0.115
25075,-0.335,-0.1
25076,-0.32,-0.1
25077,-0.325,-0.1
25078,-0.335,-0.1
25079,-0.345,-0.125
25080,-0.35,-0.12
25081,-0.335,-0.13
25082,-0.335,-0.12
25083,-0.315,-0.13
25084,-0.32,-0.115
25085,-0.315,-0.13
25086,-0.325,-0.145
25087,-0.31,-0.135
25088,-0.31,-0.125
25089,-0.305,-0.14
25090,-0.305,-0.135
25091,-0.31,-0.135
25092,-0.33,-0.13
25093,-0.325,-0.125
25094,-0.315,-0.115
25095,-0.295,-0.12
25096,-0.295,-0.11
25097,-0.3,-0.105
25098,-0.31,-0.11
25099,-0.295,-0.1
25100,-0.29,-0.08
25101,-0.29,-0.08
25102,-0.315,-0.085
25103,-0.315,-0.085
25104,-0.31,-0.09
25105,-0.28,-0.09
25106,-0.28,-0.075
25107,-0.28,-0.08
25108,-0.305,-0.08
25109,-0.31,-0.08
25110,-0.325,-0.075
25111,-0.335,-0.095
25112,-0.335,-0.09
25113,-0.315,-0.1
25114,-0.32,-0.1
25115,-0.315,-0.115
25116,-0.32,-0.105
25117,-0.295,-0.105
25118,-0.285,-0.095
25119,-0.285,-0.115
25120,-0.29,-0.105
25121,-0.305,-0.105
25122,-0.31,-0.12
25123,-0.31,-0.1
25124,-0.295,-0.11
25125,-0.305,-0.125
25126,-0.31,-0.125
25127,-0.32,-0.125
25128,-0.32,-0.135
25129,-0.325,-0.125
25130,-0.32,-0.135
25131,-0.325,-0.135
25132,-0.315,-0.15
25133,-0.31,-0.145
25134,-0.31,-0.145
25135,-0.33,-0.135
25136,-0.315,-0.125
25137,-0.33,-0.135
25138,-0.315,-0.13
25139,-0.33,-0.13
25140,-0.325,-0.115
25141,-0.32,-0.12
25142,-0.305,-0.1
25143,-0.315,-0.105
25144,-0.315,-0.1
25145,-0.315,-0.09
25146,-0.335,-0.1
25147,-0.325,-0.09
25148,-0.325,-0.085
25149,-0.32,-0.09
25150,-0.31,-0.09
25151,-0.315,-0.08
25152,-0.32,-0.09
25153,-0.32,-0.085
25154,-0.31,-0.09
25155,-0.3,-0.1
25156,-0.295,-0.105
25157,-0.32,-0.1
25158,-0.335,-0.105
25159,-0.305,-0.1
25160,-0.275,-0.1
25161,-0.27,-0.105
25162,-0.27,-0.115
25163,-0.28,-0.11
25164,-0.305,-0.095
25165,-0.305,-0.09
25166,-0.275,-0.095
25167,-0.275,-0.1
25168,-0.275,-0.095
25169,-0.285,-0.11
25170,-0.29,-0.12
25171,-0.27,-0.12
25172,-0.215,-0.13
25173,-0.2,-0.14
25174,-0.185,-0.13
25175,-0.155,-0.12
25176,-0.135,-0.12
25177,-0.145,-0.13
25178,-0.175,-0.125
25179,-0.195,-0.14
25180,-0.215,-0.14
25181,-0.23,-0.145
25182,-0.245,-0.135
25183,-0.24,-0.13
25184,-0.24,-0.125
25185,-0.23,-0.125
25186,-0.23,-0.12
25187,-0.24,-0.115
25188,-0.255,-0.095
25189,-0.255,-0.095
25190,-0.27,-0.095
25191,-0.28,-0.095
25192,-0.285,-0.095
25193,-0.3,-0.09
25194,-0.315,-0.095
25195,-0.34,-0.085
25196,-0.34,-0.085
25197,-0.34,-0.095
25198,-0.33,-0.105
25199,-0.34,-0.1
25200,-0.36,-0.1
25201,-0.35,-0.11
25202,-0.335,-0.105
25203,-0.32,-0.105
25204,-0.345,-0.115
25205,-0.36,-0.12
25206,-0.37,-0.115
25207,-0.375,-0.105
25208,-0.385,-0.11
25209,-0.37,-0.11
25210,-0.355,-0.12
25211,-0.36,-0.125
25212,-0.375,-0.115
25213,-0.385,-0.105
25214,-0.36,-0.1
25215,-0.33,-0.11
25216,-0.33,-0.13
25217,-0.345,-0.145
25218,-0.385,-0.145
25219,-0.4,-0.125
25220,-0.415,-0.13
25221,-0.415,-0.14
25222,-0.42,-0.135
25223,-0.385,-0.14
25224,-0.28,-0.135
25225,-0.08,-0.12
25226,0.155,-0.11
25227,0.425,-0.12
25228,0.745,-0.14
25229,1.03,-0.16
25230,1.165,-0.155
25231,1.085,-0.17
25232,0.85,-0.195
25233,0.57,-0.205
25234,0.3,-0.2
25235,0.03,-0.165
25236,-0.145,-0.12
25237,-0.195,-0.06
25238,-0.22,-0.05
25239,-0.265,-0.055
25240,-0.305,-0.075
25241,-0.33,-0.09
25242,-0.335,-0.09
25243,-0.355,-0.07
25244,-0.38,-0.075
25245,-0.42,-0.09
25246,-0.445,-0.11
25247,-0.45,-0.105
25248,-0.46,-0.11
25249,-0.445,-0.11
25250,-0.435,-0.085
25251,-0.45,-0.11
25252,-0.45,-0.12
25253,-0.465,-0.13
25254,-0.475,-0.115
25255,-0.475,-0.105
25256,-0.475,-0.1
25257,-0.48,-0.115
25258,-0.47,-0.125
25259,-0.46,-0.145
25260,-0.465,-0.135
25261,-0.46,-0.13
25262,-0.44,-0.13
25263,-0.43,-0.14
25264,-0.43,-0.145
25265,-0.44,-0.15
25266,-0.45,-0.15
25267,-0.465,-0.135
25268,-0.48,-0.125
25269,-0.485,-0.135
25270,-0.485,-0.15
25271,-0.475,-0.135
25272,-0.48,-0.13
25273,-0.475,-0.12
25274,-0.465,-0.105
25275,-0.44,-0.115
25276,-0.45,-0.11
25277,-0.455,-0.115
25278,-0.455,-0.115
25279,-0.465,-0.09
25280,-0.45,-0.075
25281,-0.45,-0.08
25282,-0.465,-0.09
25283,-0.485,-0.095
25284,-0.485,-0.09
25285,-0.475,-0.075
25286,-0.47,-0.07
25287,-0.465,-0.085
25288,-0.465,-0.095
25289,-0.47,-0.115
25290,-0.47,-0.11
25291,-0.455,-0.105
25292,-0.45,-0.1
25293,-0.44,-0.115
25294,-0.44,-0.115
25295,-0.46,-0.125
25296,-0.475,-0.125
25297,-0.445,-0.115
25298,-0.445,-0.105
25299,-0.42,-0.11
25300,-0.42,-0.12
25301,-0.42,-0.13
25302,-0.43,-0.135
25303,-0.435,-0.11
25304,-0.42,-0.12
25305,-0.41,-0.135
25306,-0.41,-0.14
25307,-0.405,-0.16
25308,-0.405,-0.145
25309,-0.395,-0.13
25310,-0.385,-0.12
25311,-0.375,-0.145
25312,-0.365,-0.15
25313,-0.38,-0.15
25314,-0.385,-0.135
25315,-0.365,-0.13
25316,-0.35,-0.125
25317,-0.345,-0.14
25318,-0.335,-0.145
25319,-0.335,-0.14
25320,-0.33,-0.12
25321,-0.31,-0.105
25322,-0.305,-0.075
25323,-0.285,-0.085
25324,-0.275,-0.1
25325,-0.275,-0.11
25326,-0.28,-0.11
25327,-0.265,-0.095
25328,-0.255,-0.09
25329,-0.235,-0.1
25330,-0.2,-0.11
25331,-0.22,-0.105
25332,-0.23,-0.11
25333,-0.23,-0.1
25334,-0.225,-0.09
25335,-0.2,-0.115
25336,-0.19,-0.135
25337,-0.185,-0.145
25338,-0.2,-0.15
25339,-0.195,-0.12
25340,-0.185,-0.115
25341,-0.175,-0.12
25342,-0.18,-0.13
25343,-0.18,-0.135
25344,-0.185,-0.14
25345,-0.19,-0.14
25346,-0.175,-0.115
25347,-0.185,-0.13
25348,-0.2,-0.14
25349,-0.225,-0.16
25350,-0.245,-0.16
25351,-0.25,-0.145
25352,-0.245,-0.125
25353,-0.235,-0.135
25354,-0.245,-0.15
25355,-0.275,-0.16
25356,-0.29,-0.155
25357,-0.3,-0.135
25358,-0.295,-0.125
25359,-0.305,-0.115
25360,-0.305,-0.12
25361,-0.315,-0.155
25362,-0.335,-0.135
25363,-0.335,-0.125
25364,-0.34,-0.105
25365,-0.325,-0.09
25366,-0.335,-0.09
25367,-0.355,-0.105
25368,-0.365,-0.1
25369,-0.365,-0.095
25370,-0.355,-0.07
25371,-0.34,-0.065
25372,-0.355,-0.065
25373,-0.35,-0.095
25374,-0.36,-0.085
25375,-0.36,-0.06
25376,-0.35,-0.06
25377,-0.365,-0.05
25378,-0.37,-0.075
25379,-0.37,-0.095
25380,-0.37,-0.105
25381,-0.365,-0.1
25382,-0.35,-0.09
25383,-0.345,-0.085
25384,-0.355,-0.095
25385,-0.375,-0.11
25386,-0.385,-0.11
25387,-0.39,-0.095
25388,-0.365,-0.075
25389,-0.345,-0.075
25390,-0.34,-0.085
25391,-0.35,-0.1
25392,-0.36,-0.11
25393,-0.35,-0.11
25394,-0.345,-0.095
25395,-0.33,-0.105
25396,-0.34,-0.11
25397,-0.345,-0.13
25398,-0.365,-0.145
25399,-0.35,-0.135
25400,-0.33,-0.125
25401,-0.315,-0.11
25402,-0.325,-0.105
25403,-0.33,-0.13
25404,-0.345,-0.13
25405,-0.335,-0.125
25406,-0.33,-0.115
25407,-0.32,-0.11
25408,-0.315,-0.115
25409,-0.335,-0.12
25410,-0.33,-0.105
25411,-0.335,-0.1
25412,-0.32,-0.09
25413,-0.32,-0.085
25414,-0.315,-0.07
25415,-0.32,-0.085
25416,-0.32,-0.09
25417,-0.325,-0.09
25418,-0.325,-0.06
25419,-0.325,-0.06
25420,-0.32,-0.05
25421,-0.325,-0.075
25422,-0.335,-0.075
25423,-0.325,-0.085
25424,-0.32,-0.075
25425,-0.31,-0.095
25426,-0.315,-0.07
25427,-0.32,-0.1
25428,-0.34,-0.115
25429,-0.32,-0.105
25430,-0.32,-0.09
25431,-0.305,-0.09
25432,-0.31,-0.08
25433,-0.315,-0.095
25434,-0.34,-0.105
25435,-0.345,-0.1
25436,-0.32,-0.095
25437,-0.33,-0.095
25438,-0.315,-0.1
25439,-0.315,-0.125
25440,-0.33,-0.14
25441,-0.33,-0.145
25442,-0.33,-0.12
25443,-0.335,-0.11
25444,-0.335,-0.12
25445,-0.32,-0.125
25446,-0.33,-0.13
25447,-0.325,-0.125
25448,-0.32,-0.115
25449,-0.315,-0.11
25450,-0.325,-0.115
25451,-0.32,-0.115
25452,-0.34,-0.12
25453,-0.33,-0.115
25454,-0.33,-0.1
25455,-0.32,-0.085
25456,-0.33,-0.08
25457,-0.345,-0.085
25458,-0.335,-0.1
25459,-0.34,-0.085
25460,-0.325,-0.07
25461,-0.32,-0.065
25462,-0.315,-0.06
25463,-0.31,-0.075
25464,-0.33,-0.08
25465,-0.325,-0.08
25466,-0.32,-0.07
25467,-0.32,-0.06
25468,-0.325,-0.07
25469,-0.33,-0.085
25470,-0.345,-0.095
25471,-0.34,-0.095
25472,-0.325,-0.09
25473,-0.32,-0.085
25474,-0.335,-0.085
25475,-0.33,-0.1
25476,-0.345,-0.105
25477,-0.335,-0.095
25478,-0.325,-0.08
25479,-0.31,-0.085
25480,-0.315,-0.07
25481,-0.32,-0.1
25482,-0.335,-0.13
25483,-0.34,-0.125
25484,-0.32,-0.11
25485,-0.32,-0.11
25486,-0.32,-0.11
25487,-0.31,-0.115
25488,-0.31,-0.135
25489,-0.3,-0.135
25490,-0.3,-0.12
25491,-0.31,-0.105
25492,-0.315,-0.105
25493,-0.325,-0.13
25494,-0.32,-0.13
25495,-0.31,-0.115
25496,-0.285,-0.095
25497,-0.27,-0.08
25498,-0.285,-0.08
25499,-0.285,-0.09
25500,-0.3,-0.095
25501,-0.29,-0.075
25502,-0.26,-0.065
25503,-0.235,-0.045
25504,-0.215,-0.055
25505,-0.19,-0.08
25506,-0.17,-0.075
25507,-0.14,-0.07
25508,-0.135,-0.06
25509,-0.14,-0.045
25510,-0.17,-0.055
25511,-0.165,-0.085
25512,-0.175,-0.095
25513,-0.185,-0.09
25514,-0.195,-0.085
25515,-0.2,-0.085
25516,-0.205,-0.095
25517,-0.225,-0.115
25518,-0.225,-0.105
25519,-0.22,-0.11
25520,-0.215,-0.095
25521,-0.225,-0.085
25522,-0.235,-0.09
25523,-0.26,-0.115
25524,-0.28,-0.115
25525,-0.28,-0.12
25526,-0.295,-0.1
25527,-0.295,-0.105
25528,-0.305,-0.115
25529,-0.315,-0.13
25530,-0.325,-0.14
25531,-0.33,-0.14
25532,-0.315,-0.11
25533,-0.305,-0.105
25534,-0.3,-0.105
25535,-0.315,-0.13
25536,-0.335,-0.13
25537,-0.34,-0.12
25538,-0.33,-0.095
25539,-0.315,-0.095
25540,-0.32,-0.1
25541,-0.335,-0.115
25542,-0.34,-0.095
25543,-0.345,-0.085
25544,-0.34,-0.07
25545,-0.325,-0.055
25546,-0.335,-0.075
25547,-0.355,-0.085
25548,-0.365,-0.085
25549,-0.375,-0.075
25550,-0.385,-0.055
25551,-0.39,-0.04
25552,-0.395,-0.05
25553,-0.36,-0.075
25554,-0.245,-0.085
25555,-0.04,-0.08
25556,0.19,-0.065
25557,0.48,-0.055
25558,0.81,-0.09
25559,1.095,-0.13
25560,1.19,-0.165
25561,1.035,-0.2
25562,0.735,-0.21
25563,0.45,-0.19
25564,0.18,-0.175
25565,-0.015,-0.155
25566,-0.095,-0.12
25567,-0.11,-0.08
25568,-0.135,-0.07
25569,-0.165,-0.09
25570,-0.19,-0.11
25571,-0.225,-0.14
25572,-0.245,-0.125
25573,-0.27,-0.115
25574,-0.305,-0.105
25575,-0.325,-0.1
